,Author,File_ID,File_Name,Mean Sentiment,Year,Useful?
267,Breyer,267,"Lab. Corp. of Am. Holdings v Metabolite Labs., Inc..txt",0.198621554,2006,
233,Breyer,233,"Hunt-Wesson, Inc. v Franchise Tax Bd..txt",0.199175824,2000,
223,Breyer,223,Holder v Humanitarian Law Project.txt,0.199617737,2010,
434,Breyer,434,Sorrell v IMS Health Inc..txt,0.200079491,2011,
90,Breyer,90,Cherokee Nation v Leavitt.txt,0.20330033,2005,
263,Breyer,263,Koon v US.txt,0.205172414,1996,
287,Breyer,287,McConnell v FEC.txt,0.207167832,2003,
167,Breyer,167,Field v Mans.txt,0.207954545,1995,
364,Breyer,364,Patchak v Zinke.txt,0.209375,2018,
505,Breyer,505,Van Orden v Perry.txt,0.209545455,2005,
398,Breyer,398,"RJR Nabisco, Inc. v European Cmty..txt",0.21,2016,
541,Breyer,541,Zelman v Simmons-Harris.txt,0.212445415,2002,
95,Breyer,95,City of Arlington v FCC.txt,0.212837838,2013,
537,Breyer,537,Young v Fordice.txt,0.213207547,1997,
27,Breyer,27,"Armstrong v Exceptional Child Ctr., Inc..txt",0.216176471,2015,
113,Breyer,113,Conkright v Frommert.txt,0.21713948,2010,
468,Breyer,468,"US Airways, Inc. v Barnett.txt",0.218924303,2002,
294,Breyer,294,Medellin v Texas.txt,0.219235437,2008,
198,Breyer,198,Gonzalez v Crosby.txt,0.221428571,2005,
262,Breyer,262,"Knox v SEIU, Local 1000.txt",0.221629213,2012,
100,Breyer,100,City of Monroe v US.txt,0.222083333,1997,
34,Breyer,34,Baker Botts L.L.P. v ASARCO LLC.txt,0.222361809,2015,
176,Breyer,176,Forney v Apfel.txt,0.222377622,1998,
42,Breyer,42,Bates v Dow Agrosciences L.L.C..txt,0.2234375,2005,
141,Breyer,141,Dole Food Co. v Patrickson.txt,0.225172414,2003,
366,Breyer,366,Perdue v Kenny A..txt,0.225205479,2010,
278,Breyer,278,"Long Island Care at Home, Ltd. v Coke.txt",0.227071823,2007,
370,Breyer,370,Phillips v Wash. Legal Found..txt,0.227570093,1998,
314,Breyer,314,Milner v Dep't of the Navy.txt,0.227966102,2011,
29,Breyer,29,Ashcroft v ACLU.txt,0.230487805,2002,
345,Breyer,345,O'Brien v O'Laughlin.txt,0.230612245,2009,
359,Breyer,359,Oubre v Entergy Operations.txt,0.231355932,1998,
301,Breyer,301,Metro. Life Ins. Co. v Glenn.txt,0.231678082,2008,
524,Breyer,524,Williams v US.txt,0.231854839,2002,
3,Breyer,3,Adoptive Couple v Baby Girl.txt,0.232142857,2013,
1,Breyer,1,"ABC, Inc. v Aereo, Inc..txt",0.23372093,2014,
5,Breyer,5,Ala. Legis. Black Caucus v Alabama.txt,0.234608031,2015,
390,Breyer,390,Reynoldsville Casket Co. v Hyde.txt,0.236046512,1995,
357,Breyer,357,Ortiz v Fibreboard Corp..txt,0.237671233,1999,
288,Breyer,288,McCutcheon v FEC.txt,0.238844622,2014,
147,Breyer,147,E. Associated Coal Corp. v Mine Workers.txt,0.241099476,2000,
260,Breyer,260,"Kirtsaeng v John Wiley & Sons, Inc..txt",0.241408451,2013,
210,Breyer,210,Harris v Ariz. Indep. Redistricting Comm'n.txt,0.241717791,2016,
363,Breyer,363,Parents Involved in Cmty. Sch. v Seattle Sch. Dist. No. 1.txt,0.24278058,2007,
379,Breyer,379,Puerto Rico v Sanchez Valle.txt,0.242837466,2016,
18,Breyer,18,Amchem Prods. v Windsor.txt,0.243103448,1997,
332,Breyer,332,Nat'l Cable & Telecomms. Ass'n v Brand X Internet Servs..txt,0.243220339,2005,
204,Breyer,204,Greenlaw v US.txt,0.24375,2008,
247,Breyer,247,Johanns v Livestock Mktg. Ass'n.txt,0.24375,2005,
427,Breyer,427,Sims v Apfel.txt,0.245794393,2000,
509,Breyer,509,Vieth v Jubelirer.txt,0.250195313,2004,
373,Breyer,373,Pleasant Grove City v Summum.txt,0.251612903,2009,
155,Breyer,155,"Empire HealthChoice Assur., Inc. v McVeigh.txt",0.253088235,2006,
184,Breyer,184,Garcetti v Ceballos.txt,0.253146853,2006,
239,Breyer,239,"Intel Corp. v Advanced Micro Devices, Inc..txt",0.25390625,2004,
414,Breyer,414,"SAS Inst., Inc. v Iancu.txt",0.255288462,2018,
272,Breyer,272,"Leegin Creative Leather Prods. v PSKS, Inc..txt",0.256086957,2007,
4,Breyer,4,Air Line Pilots Ass'n v Miller.txt,0.2576,1998,
110,Breyer,110,College Sav. Bank v Fla. Prepaid Postsecondary Educ. Expense Bd..txt,0.258791209,1999,
196,Breyer,196,Gonzaga Univ. v Doe.txt,0.259259259,2002,
315,Breyer,315,Milwaukee Brewery Workers' Pension Plan v Jos. Schlitz Brewing Co..txt,0.259259259,1995,
420,Breyer,420,Schuette v Coalition to Defend Affirmative Action.txt,0.261619718,2014,
51,Breyer,51,Behrens v Pelletier.txt,0.262645914,1996,
105,Breyer,105,Cleveland v Policy Mgmt. Sys. Corp..txt,0.26713615,1999,
238,Breyer,238,Indiana v Edwards.txt,0.269308357,2008,
78,Breyer,78,Carcieri v Salazar.txt,0.272159091,2009,
457,Breyer,457,Town of Greece v Galloway.txt,0.275728155,2014,
291,Breyer,291,McWilliams v Dunn.txt,0.278533333,2017,
7,Breyer,7,Alabama v North Carolina.txt,0.280322581,2010,
320,Breyer,320,Mobil Oil Exploration & Producing Southeast v US.txt,0.281388889,2000,
149,Breyer,149,Easley v Cromartie.txt,0.283374083,2001,
112,Breyer,112,Comm'r v Estate of Hubert.txt,0.283802817,1997,
311,Breyer,311,Miller v Albright.txt,0.283814433,1998,
318,Breyer,318,Minnesota v Carter.txt,0.285606061,1998,
286,Breyer,286,"Mayo Collaborative Servs. v Prometheus Labs., Inc..txt",0.287434095,2012,
10,Breyer,10,Allentown Mack Sales & Serv. v NLRB.txt,0.288484848,1998,
293,Breyer,293,Medellin v Texas (2).txt,0.290625,2008,
121,Breyer,121,"Cuozzo Speed Techs., LLC v Lee.txt",0.292677824,2016,
41,Breyer,41,Bartnicki v Vopper.txt,0.293581081,2001,
24,Breyer,24,Arizona v Gant.txt,0.294642857,2009,
343,Breyer,343,Norfolk S. Ry. v Shanklin.txt,0.296428571,2000,
257,Breyer,257,Kerry v Din.txt,0.301219512,2015,
156,Breyer,156,"Entergy Corp. v Riverkeeper, Inc..txt",0.303532609,2009,
227,Breyer,227,Horne v Dep't of Agric..txt,0.303797468,2015,
63,Breyer,63,Breard v Greene.txt,0.304545455,1998,
380,Breyer,380,Qualitex Co. v Jacobson Prods. Co..txt,0.304961832,1995,
30,Breyer,30,AT&T Corp. v Iowa Utils. Bd..txt,0.306728232,1999,
353,Breyer,353,Okla. Tax Comm'n v Chickasaw Nation.txt,0.307575758,1995,
535,Breyer,535,Wyoming v Houghton.txt,0.309574468,1999,
452,Breyer,452,Thompson v W. States Med. Ctr..txt,0.313461538,2002,
368,Breyer,368,Pharm. Research & Mfrs. of Am. v Walsh.txt,0.315350877,2003,
75,Breyer,75,Bush v Gore.txt,0.315567766,2000,
159,Breyer,159,Expressions Hair Design v Schneiderman.txt,0.322142857,2017,
292,Breyer,292,Medellin v Dretke.txt,0.322916667,2005,
377,Breyer,377,Printz v US.txt,0.326984127,1997,
225,Breyer,225,Hollingsworth v Perry (2).txt,0.333726415,2010,
25,Breyer,25,Arlington Cent. Sch. Dist. Bd. of Educ. v Murphy.txt,0.335334873,2006,
331,Breyer,331,Nat'l Ass'n of Home Builders v Defenders of Wildlife.txt,0.34,2007,
453,Breyer,453,Tibble v Edison Int'l.txt,0.340990991,2015,
143,Breyer,143,"Douglas v Indep. Living Ctr. of S. Cal., Inc..txt",0.348571429,2012,
471,Breyer,471,US v Armstrong.txt,0.349099099,1996,
520,Breyer,520,Whitman v Am. Trucking Ass'ns.txt,0.35,2001,
339,Breyer,339,Nixon v Shrink Mo. Gov't Pac.txt,0.352960526,2000,
241,Breyer,241,"J. McIntyre Mach., Ltd. v Nicastro.txt",0.356837607,2011,
404,Breyer,404,Rubin v US.txt,0.357317073,1998,
378,Breyer,378,Public Lands Council v Babbitt.txt,0.36010929,2000,
463,Breyer,463,Turner Broad. Sys. v FCC.txt,0.362804878,1997,
460,Breyer,460,"Trinity Lutheran Church of Columbia, Inc. v Comer.txt",0.364634146,2012,
57,Breyer,57,Boggs v Boggs.txt,0.364855072,1997,
252,Breyer,252,Kansas v Colorado.txt,0.366066838,2004,
454,Breyer,454,Tome v US.txt,0.366923077,1995,
93,Breyer,93,Christopher v SmithKline Beecham Corp..txt,0.367961165,2012,
108,Breyer,108,"Coeur Alaska, Inc. v Southeast Alaska Conservation Council.txt",0.373943662,2009,
242,Breyer,242,"J.E.M. Ag Supply, Inc. v Pioneer Hi-Bred Int'l, Inc..txt",0.381862745,1999,
303,Breyer,303,"MGM Studios Inc. v Grokster, Ltd..txt",0.382782369,2005,
437,Breyer,437,"Star Athletica, L.L.C. v Varsity Brands, inc..txt",0.388446215,2017,
507,Breyer,507,"Verizon Communs., Inc. v FCC.txt",0.389101124,2002,
305,Breyer,305,Microsoft Corp. v i4i Ltd. P'ship.txt,0.392105263,2010,
297,Breyer,297,Melendez v US.txt,0.397402597,1996,
391,Breyer,391,Rice v Cayetano.txt,0.401724138,2000,
264,Breyer,264,Kumho Tire Co. v Carmichael.txt,0.408381503,1999,
497,Breyer,497,US v Watts.txt,0.410714286,1997,
137,Breyer,137,DOC v United States House of Representatives.txt,0.415116279,1999,
46,Breyer,46,Bd. of Trs. of the Leland Stanford Junior Univ. v Roche Molecular Sys..txt,0.42255814,2011,
333,Breyer,333,"Nat'l Fed'n of Fed. Emples., Local 1309 v DOI.txt",0.429646018,1999,
195,Breyer,195,Golan v Holder.txt,0.429926335,2012,
527,Breyer,527,Willowbrook v Olech.txt,0.431818182,2000,
506,Breyer,506,Varity Corp. v Howe.txt,0.444358407,1996,
502,Breyer,502,Vacco v Quill.txt,0.445192308,1997,
513,Breyer,513,Washington v Glucksberg.txt,0.445192308,1997,
350,Breyer,350,Office of the President v Office of Indep. Counsel.txt,0.446666667,1998,
117,Breyer,117,County of Sacramento v Lewis.txt,0.45,1998,
199,Breyer,199,Good News Club v Milford Cent. Sch..txt,0.467307692,2001,
153,Breyer,153,Eldred v Ashcroft.txt,0.472762646,2003,
139,Breyer,139,Doe v Reed.txt,0.475,2010,
94,Breyer,94,CIGNA Corp. v Amara.txt,0.507266811,2011,
306,Breyer,306,Microsoft Corp. v US.txt,0.507291667,2000,
412,Breyer,412,Sandoz Inc. v Amgen Inc..txt,0.51875,2017,
446,Breyer,446,Sutton v United Air Lines.txt,0.543333333,1999,
284,Breyer,284,Maryland v Dyson.txt,0.55,2013,
186,Breyer,186,GE v Joiner.txt,0.550757576,1997,
96,Breyer,96,City of Boerne v Flores.txt,0.5875,1997,
40,Breyer,40,Bartlett v Stickland.txt,0.589333333,2009,
362,Breyer,362,Palazzolo v Rhode Island.txt,0.595652174,2001,
193,Breyer,193,Gloucester Cnty. Sch. Bd. v G.G..txt,0.6,2016,
336,Breyer,336,New Jersey v New York.txt,0.644871795,1998,
194,Breyer,194,Gobeille v Liberty Mut. Ins. Co..txt,0.656976744,2016,
92,Breyer,92,Christensen v Harris County.txt,0.7140625,2000,
510,Breyer,510,Vt. Agency of Natural Res. v United States ex rel. Stevens.txt,0.75,2000,
283,Breyer,283,Martinez v Court of Appeal.txt,0.825,2000,
276,Breyer,276,Lockheed Corp. v Spink.txt,0.9,1996,X
77,Breyer,77,Calderon v Ashmus.txt,0.942307692,1998,X
395,Breyer,395,Riggs v California.txt,1,1999,X
201,Breyer,201,Gratz v Bollinger.txt,1.216666667,2003,
958,Ginsburg,413,US v Mezzanatto.txt,-0.95,1995,
676,Ginsburg,131,Edwards v Balisok.txt,-0.770833333,1997,
907,Ginsburg,362,Shaw v Murphy.txt,-0.692105263,2001,X
760,Ginsburg,215,Kawashima v Holder.txt,-0.632995951,2012,X
625,Ginsburg,80,Carter v US.txt,-0.553846154,2000,X
674,Ginsburg,129,Dunn v Madison.txt,-0.5125,2017,
898,Ginsburg,353,"Scheidler v NOW, Inc..txt",-0.505263158,2003,
606,Ginsburg,61,Breard v Greene.txt,-0.5,1998,
929,Ginsburg,384,Sutton v United Air Lines.txt,-0.45625,1999,
759,Ginsburg,214,Kawaauhau v Geiger.txt,-0.416891892,1998,
833,Ginsburg,288,Norfolk & Wester Ry. v Ayers.txt,-0.413337802,2003,
612,Ginsburg,67,Burgess v US.txt,-0.396442688,2008,
857,Ginsburg,312,Porter v Nussle.txt,-0.392724458,2002,
955,Ginsburg,410,US v Hayes.txt,-0.388848921,2009,
663,Ginsburg,118,Davis v Minnesota.txt,-0.368181818,1994,
607,Ginsburg,62,Brogan v US.txt,-0.366435185,1998,
587,Ginsburg,42,Baze v Rees.txt,-0.357167832,2008,
758,Ginsburg,213,Jones v US.txt,-0.354117647,1999,
800,Ginsburg,255,Mellouli v Lynch.txt,-0.336111111,2015,
702,Ginsburg,157,Gebser v Lago Vista Indep. Sch. Dist..txt,-0.3,1998,
926,Ginsburg,381,Stenberg v Carhart.txt,-0.285714286,2000,
954,Ginsburg,409,US v Granderson.txt,-0.27883959,1994,
887,Ginsburg,342,Romano v Oklahoma.txt,-0.266089109,1994,
953,Ginsburg,408,US v Davila.txt,-0.264466292,2013,
546,Ginsburg,1,Abbott v US.txt,-0.253812317,2010,
591,Ginsburg,46,Beckles v US.txt,-0.22875,2017,
906,Ginsburg,361,Shafer v South Carolina.txt,-0.222222222,2001,
627,Ginsburg,82,Cavazos v Smith.txt,-0.221698113,2011,
553,Ginsburg,8,Albright v Oliver.txt,-0.220676692,1994,
950,Ginsburg,405,US v Bryant.txt,-0.217317073,2016,
700,Ginsburg,155,Garlotte v Fordice.txt,-0.208074534,1995,
871,Ginsburg,326,Reichle v Howards.txt,-0.20212766,2012,
649,Ginsburg,104,Conrail v Gottshall.txt,-0.201461039,1994,
854,Ginsburg,309,Philip Morris USA v Williams.txt,-0.19609375,2007,
831,Ginsburg,286,Nichols v US.txt,-0.191176471,1994,
894,Ginsburg,349,Sattazahn v Pennsylvania.txt,-0.190804598,2003,
990,Ginsburg,445,White v Pauly.txt,-0.19,2017,
601,Ginsburg,56,Bobby v Bies.txt,-0.186293436,2009,
779,Ginsburg,234,Libretti v US.txt,-0.182,1995,
727,Ginsburg,182,"Hemi Group, LLC v City of New York.txt",-0.181428571,2010,
764,Ginsburg,219,Kontrick v Ryan.txt,-0.179586563,2004,
741,Ginsburg,196,Humana Inc. v Forsyth.txt,-0.176335878,1999,
880,Ginsburg,335,Ring v Arizona.txt,-0.175210674,2002,
746,Ginsburg,201,Int'l Union v Bagwell.txt,-0.166666667,1994,
873,Ginsburg,328,Reno v Koray.txt,-0.166666667,1995,
849,Ginsburg,304,Pasquantino v US.txt,-0.162756598,2005,
984,Ginsburg,439,Washington v Recuenco.txt,-0.152464789,2006,
724,Ginsburg,179,Harris v Forklift Sys..txt,-0.151724138,1993,
801,Ginsburg,256,Metrish v Lancaster.txt,-0.151222222,2013,
598,Ginsburg,53,Bloate v US.txt,-0.150877193,2010,
944,Ginsburg,399,Univ. of Texas Southwestern Med. Ctr. v Nassar.txt,-0.149584488,2013,
922,Ginsburg,377,Staples v US.txt,-0.145108696,1994,
762,Ginsburg,217,Kimbrough v US.txt,-0.14017341,2007,
895,Ginsburg,350,Saucier v Katz.txt,-0.139244186,2001,
924,Ginsburg,379,State Farm Mut. Auto. Ins. Co. v Campbell.txt,-0.136519608,2003,
566,Ginsburg,21,Arizona v Johnson.txt,-0.136080586,2009,
778,Ginsburg,233,Lewis v Clarke.txt,-0.134375,2017,
605,Ginsburg,60,Bravo-Fernandez v US.txt,-0.134307179,2016,
696,Ginsburg,151,Florida v Nixon.txt,-0.133705357,2004,
995,Ginsburg,450,Williamson v US.txt,-0.130864198,1994,
881,Ginsburg,336,Rivera v Illinois.txt,-0.12816092,2009,
975,Ginsburg,430,Virginia v Moore.txt,-0.125892857,2008,
597,Ginsburg,52,Black v US.txt,-0.124566474,2010,
613,Ginsburg,68,Burlington Indus. v Ellerth.txt,-0.12,1998,
957,Ginsburg,412,US v Martinez-Salazar.txt,-0.118131868,2000,
836,Ginsburg,291,Norfolk Southern Ry. v Sorrell.txt,-0.117816092,2007,
1001,Ginsburg,456,Yates v US.txt,-0.117760181,2015,
729,Ginsburg,184,Herring v US.txt,-0.116782007,2009,
939,Ginsburg,394,Turner Broad. Sys. v FCC.txt,-0.116,1994,
946,Ginsburg,401,US v Alvarez-Sanchez.txt,-0.115,1994,
982,Ginsburg,437,Warner-Jenkinson Co. v Hilton Davis Chem. Co..txt,-0.115,1997,
811,Ginsburg,266,Minneci v Pollard.txt,-0.114285714,2012,
710,Ginsburg,165,Gray v Netherland.txt,-0.113846154,1996,
917,Ginsburg,372,Sosa v Alvarez-Machain.txt,-0.113346614,2004,
744,Ginsburg,199,Illinois v Caballes.txt,-0.109205776,2005,
666,Ginsburg,121,Direct Mktg. Ass'n v Brohl.txt,-0.108974359,2004,
737,Ginsburg,192,Honda Motor Co. v Oberg.txt,-0.104985337,1994,
654,Ginsburg,109,"CSX Transp., Inc. v McBride.txt",-0.104365733,2011,
608,Ginsburg,63,Bruce v Samuels.txt,-0.102406417,2016,
913,Ginsburg,368,Skinner v Switzer.txt,-0.101603206,2011,
569,Ginsburg,24,Arkansas v Sullivan.txt,-0.096666667,2001,
671,Ginsburg,126,Doe v Chao.txt,-0.096428571,2004,
859,Ginsburg,314,Powell v Nevada.txt,-0.090939597,1994,
969,Ginsburg,424,Vartelas v Holder.txt,-0.090376984,2012,
592,Ginsburg,47,Bell v Cone.txt,-0.089285714,2005,
599,Ginsburg,54,BMW of N. Am. v Gore.txt,-0.089095745,1996,
802,Ginsburg,257,Metro-North Commuter R.R. v Buckley.txt,-0.0878327,1997,
805,Ginsburg,260,Michigan v Bryant.txt,-0.086842105,2011,
668,Ginsburg,123,District of Columbia v Wesby.txt,-0.084444444,2018,
852,Ginsburg,307,Perry v New Hampshire.txt,-0.083414239,2012,
756,Ginsburg,211,Johnson v California.txt,-0.082894737,2005,
626,Ginsburg,81,Caterpillar Inc. v Lewis.txt,-0.077095808,1996,
602,Ginsburg,57,Bond v US.txt,-0.076271186,2011,
847,Ginsburg,302,Padilla v Hanft.txt,-0.075806452,2006,
551,Ginsburg,6,Alabama v Shelton.txt,-0.07464503,2002,
914,Ginsburg,369,Smith v Doe.txt,-0.074358974,2003,
851,Ginsburg,306,Perry v MSPB.txt,-0.073984526,2017,
938,Ginsburg,393,TRW Inc. v Andrews.txt,-0.073469388,2001,
843,Ginsburg,298,Oregon v Ice.txt,-0.072916667,2009,
648,Ginsburg,103,Connick v Thompson.txt,-0.072176591,2011,
971,Ginsburg,426,Vermont v Brillon.txt,-0.071515152,2009,
782,Ginsburg,237,Lopez v Davis.txt,-0.068275862,2001,
585,Ginsburg,40,Bates v US.txt,-0.064942529,1997,
688,Ginsburg,143,FCC v CBS Corp..txt,-0.064285714,2012,
651,Ginsburg,106,"Cooper Indus. v Leatherman Tool Group, Inc..txt",-0.062983425,2001,
572,Ginsburg,27,Ashcroft v al-Kidd.txt,-0.062784091,2011,
653,Ginsburg,108,"CSX Transp., Inc. v Hensley.txt",-0.059375,2009,
981,Ginsburg,436,Walker v Martin.txt,-0.057918552,2011,
912,Ginsburg,367,Skilling v US.txt,-0.056165644,2010,
726,Ginsburg,181,Hartman v Moore.txt,-0.052631579,2006,
868,Ginsburg,323,Reed v Farley.txt,-0.051799486,1994,
993,Ginsburg,448,Williams v Louisiana.txt,-0.050793651,2016,
757,Ginsburg,212,Jones v US (2).txt,-0.050551471,2000,
725,Ginsburg,180,Harris v Viegelahn.txt,-0.047512438,2015,
583,Ginsburg,38,Banks v Dretke.txt,-0.045972887,2004,
862,Ginsburg,317,Puerto Rico v Sanchez Valle.txt,-0.043333333,2016,
804,Ginsburg,259,Michigan v Bay Mills Indian Cmty..txt,-0.042857143,2014,
813,Ginsburg,268,Missouri v Jenkins.txt,-0.041525424,1995,
664,Ginsburg,119,Day v McDonough.txt,-0.039962825,2006,
951,Ginsburg,406,US v Cabrales.txt,-0.039411765,1998,
903,Ginsburg,358,Sec. Servs. v Kmart Corp..txt,-0.039208633,1994,
855,Ginsburg,310,Plains Commerce Bank v Long Family Land & Cattle Co..txt,-0.03897281,2008,
786,Ginsburg,241,Major League Baseball Players Ass'n v Garvey.txt,-0.0375,2001,
751,Ginsburg,206,Jefferson County v Acker.txt,-0.037336245,1999,
856,Ginsburg,311,Pliler v Ford.txt,-0.036904762,2004,
1000,Ginsburg,455,Yamaha Motor Corp. v Calhoun.txt,-0.033789954,1996,
774,Ginsburg,229,Ledbetter v Goodyear Tire & Rubber Co..txt,-0.033305648,2007,
900,Ginsburg,355,Schwab v Reilly.txt,-0.032727273,2010,
793,Ginsburg,248,Mayle v Felix.txt,-0.0319869,2005,
595,Ginsburg,50,Betterman v Montana.txt,-0.030091743,2016,
752,Ginsburg,207,Jefferson v City of Tarrant.txt,-0.029801325,1997,
864,Ginsburg,319,Ratzlaf v US.txt,-0.027384615,1994,
850,Ginsburg,305,Patterson v Texas.txt,-0.027272727,2002,
777,Ginsburg,232,Levin v US.txt,-0.026262626,2013,
992,Ginsburg,447,Wilkie v Robbins.txt,-0.024756494,2007,
794,Ginsburg,249,McIntyre v Ohio Elections Comm'n.txt,-0.023913043,1995,
815,Ginsburg,270,Montana v Egelhoff.txt,-0.022777778,2013,
846,Ginsburg,301,Pa. State Police v Suders.txt,-0.020877193,2004,
940,Ginsburg,395,Union Pac. R.R. v Bhd. of Locomotive Eng'rs & Trainmen Gen. Comm. of Adjustment.txt,-0.019587629,2009,
915,Ginsburg,370,Smith v Massachusetts.txt,-0.018934911,2005,
885,Ginsburg,340,Rodriguez v US.txt,-0.018356643,2015,
761,Ginsburg,216,Kentucky v King.txt,-0.017602041,2011,
586,Ginsburg,41,Bay Area Laundry & Dry Cleaning Pension Trust Fund v Ferbar Corp..txt,-0.016666667,1997,
775,Ginsburg,230,Lee v Kemna.txt,-0.016637931,2002,
781,Ginsburg,236,Logan v US.txt,-0.015923567,2007,
699,Ginsburg,154,"Friends of the Earth, Inc. v Laidlaw Envtl. Servs. (TOC), Inc..txt",-0.015070922,2000,
692,Ginsburg,147,Field v Mans.txt,-0.012857143,1995,
845,Ginsburg,300,Osborn v Haley.txt,-0.012771285,2007,
999,Ginsburg,454,Wood v Moss.txt,-0.012043796,2014,
790,Ginsburg,245,Marshall v Marshall.txt,-0.011927481,2006,
767,Ginsburg,222,Kowalski v Tesmer.txt,-0.011846154,2004,
695,Ginsburg,150,Florida v J.L..txt,-0.007746479,2000,
631,Ginsburg,86,Chavez v Martinez.txt,-0.007692308,1994,
889,Ginsburg,344,Ruhrgas Ag v Marathon Oil Co..txt,-0.007076923,1999,
962,Ginsburg,417,US v United States Shoe Corp..txt,-0.006725146,1998,
661,Ginsburg,116,"Dart Cherokee Basin Operating Co., LLC v Owens.txt",-0.003295129,2014,
965,Ginsburg,420,US v Williams.txt,-0.002954545,1995,
684,Ginsburg,139,Exxon Mobil Corp. v Saudi Basic Indus. Corp..txt,-0.002839506,2005,
571,Ginsburg,26,Artis v District of Columbia.txt,-0.002532833,2018,
817,Ginsburg,272,Moore v Texas.txt,-0.001669759,2017,
872,Ginsburg,327,Reno v American-Arab Anti-Discrimination Comm..txt,-0.000857143,1999,
713,Ginsburg,168,Greenlaw v US.txt,-0.000542299,2008,
771,Ginsburg,226,Lance v Dennis.txt,0,2006,
624,Ginsburg,79,Carmell v Texas.txt,8.98E-05,2000,
634,Ginsburg,89,City News & Novelty v City of Waukesha.txt,0.000598802,2001,
772,Ginsburg,227,Lawrence v Florida.txt,0.001690821,2007,
973,Ginsburg,428,Victor v Nebraska.txt,0.002352941,1994,
820,Ginsburg,275,Muscarello v US.txt,0.006872852,1998,
883,Ginsburg,338,"RJR Nabisco, Inc. v European Cmty..txt",0.00751634,2016,
677,Ginsburg,132,El Al Isr. Airlines v Tsui Yuan Tseng.txt,0.00752551,1999,
645,Ginsburg,100,Comptroller of the Treasury v Wynne.txt,0.010639777,2015,
967,Ginsburg,422,Vaden v Discover Bank.txt,0.010693642,2009,
584,Ginsburg,39,Barclays Bank Plc v Franchise Tax Bd..txt,0.012912482,1994,
968,Ginsburg,423,Vance v Ball State Univ..txt,0.014438944,2013,
819,Ginsburg,274,Murphy Bros. v Michetti Pipe Stringing.txt,0.014460784,1999,
656,Ginsburg,111,Cunningham v California.txt,0.014511041,2007,
657,Ginsburg,112,Cutter v Wilkinson.txt,0.014732143,2005,
723,Ginsburg,178,Harrington v Richter.txt,0.015,2011,
979,Ginsburg,434,Wagnon v Prairie Band Potawatomi Nation.txt,0.016726944,2005,
