,Author,File_ID,File_Name,Mean Sentiment,Year,
1753,Stevens,517,Schriro v. Landrigan.txt,0.091636364,2007,
1893,Stevens,657,Zatko v California.txt,0.092045455,1991,
1264,Stevens,28,Associates Commercial Corporation v Rash.txt,0.092307692,1997,
1548,Stevens,312,Kansas v. Ventris.txt,0.093981481,2009,
1408,Stevens,172,Dillon v. U.S..txt,0.094432071,2010,
1491,Stevens,255,Gross v. FBL Financial Services.txt,0.097169811,2009,
1860,Stevens,624,Vendo Co. v Lektro-Vend Corp..txt,0.099740933,1977,
1483,Stevens,247,Granholm v Heald.txt,0.102808989,2005,
1872,Stevens,636,Washington v. Recuenco.txt,0.10483871,2006,
1406,Stevens,170,Diamond Nat'l Corp. v State Bd. of Equalization.txt,0.105633803,1976,
1798,Stevens,562,Toibb v Radloff.txt,0.106081081,1991,
1680,Stevens,444,Pennhurst State Sch. & Hosp. v Halderman.txt,0.106589595,1984,
1755,Stevens,519,Scott v Kentucky Parole Board.txt,0.107407407,1976,
1237,Stevens,1,14 Penn Plaza v. Pyett.txt,0.107589286,2009,
1415,Stevens,179,Doe v US.txt,0.109493671,1988,
1576,Stevens,340,Lucas v South Carolina Coastal Council.txt,0.110042735,1992,
1844,Stevens,608,US v Salerno.txt,0.111538462,1987,
1518,Stevens,282,Illinois v Batchelder.txt,0.113333333,1983,
1524,Stevens,288,In Re Anderson.txt,0.116,1994,
1542,Stevens,306,John R. Sand & Gravel Company v. U.S..txt,0.116139241,2008,
1372,Stevens,136,Comm. for Pub. Educ. & Religious Liberty v Regan.txt,0.116666667,1980,
1632,Stevens,396,Morgan Stanley Capital Group v. Public Utility District of Snohomish County.txt,0.11691358,2008,
1300,Stevens,64,Bowers v Hardwick.txt,0.117307692,1986,
1322,Stevens,86,Burson v Freeman.txt,0.120106762,1992,
1500,Stevens,264,Hazelwood School Dist. v US.txt,0.120982143,1977,
1388,Stevens,152,Dalia v US.txt,0.122372372,1979,
1768,Stevens,532,Smith v US.txt,0.123651452,1993,
1514,Stevens,278,Hunter v Bryant.txt,0.124107143,1991,
1568,Stevens,332,Lewis v Casey.txt,0.124330357,1996,
1486,Stevens,250,Great Western Sugar Co. v Nelson.txt,0.125,1979,
1645,Stevens,409,Newport v Iacobucci.txt,0.125,1986,
1345,Stevens,109,Carlisle v US.txt,0.12654185,1996,
1764,Stevens,528,Simopoulos v Virginia.txt,0.127777778,1983,
1550,Stevens,314,Kiowa Tribe v Manufacturing Technologies.txt,0.128834356,1998,
1541,Stevens,305,John Doe Agency v John Doe Corporation.txt,0.1296875,1989,
1546,Stevens,310,Kaisha v Philips Corporation.txt,0.12972028,1993,
1691,Stevens,455,Pillsbury Co. v Conboy.txt,0.1328125,1983,
1729,Stevens,493,Robbins v Cal..txt,0.133160622,1981,
1329,Stevens,93,Cal. v Cabazon Band of Mission Indians.txt,0.133168317,1987,
1362,Stevens,126,City of Erie v Pap's A.M..txt,0.134084507,2000,
1410,Stevens,174,District of Columbia v Greater Washington Board of Trade.txt,0.135430464,1992,
1660,Stevens,424,Ohio v Robinette.txt,0.135892116,1996,
1623,Stevens,387,Monsanto v. Geertson Seed Farms.txt,0.135996055,2010,
1875,Stevens,639,Watters v. Wachovia Bank.txt,0.13664825,2007,
1303,Stevens,67,Boyle v. U.S..txt,0.136809816,2009,
1629,Stevens,393,Moore v Sims.txt,0.137987013,1979,
1792,Stevens,556,Tellabs v. Makor Issues & Rights.txt,0.139534884,2007,
1838,Stevens,602,US v Oakland Cannabis Buyers' Cooperative(2).txt,0.142307692,2000,
1822,Stevens,586,US v Dalm.txt,0.14255814,1990,
1821,Stevens,585,US v County of Fresno.txt,0.144360902,1977,
1428,Stevens,192,Engquist v. Oregon Department of Agriculture.txt,0.145751634,2008,
1309,Stevens,73,Brooke Group v Brown & Williamson Tobacco.txt,0.146017699,1993,
1312,Stevens,76,Brown v GSA.txt,0.146969697,1976,
1812,Stevens,576,Unitherm Food Systems v Swift-Eckrich.txt,0.147142857,2006,
1434,Stevens,198,Exxon Corp. v Hunt.txt,0.148660714,1986,
1597,Stevens,361,MCI Telecommunications v AT&T.txt,0.148809524,1994,
1314,Stevens,78,Brown v Pro Football.txt,0.149249249,1996,
1774,Stevens,538,South Dakota v Neville.txt,0.15037594,1983,
1721,Stevens,485,Republican Party v White.txt,0.150510204,2002,
1520,Stevens,284,Illinois v Gates(2).txt,0.151020408,1983,
1409,Stevens,173,Dir. v Perini N. River Assocs..txt,0.152672956,1983,
1819,Stevens,583,US v Board of Comm'rs.txt,0.152857143,1978,
1320,Stevens,84,Burger King Corp. v Rudzewicz.txt,0.152884615,1985,
1274,Stevens,38,Baldwin County Welcome Ctr. v Brown.txt,0.153203343,1984,
1593,Stevens,357,McCluney v Jos. Schlitz Brewing Co..txt,0.154464286,1981,
1762,Stevens,526,Shaw v Hunt.txt,0.154607251,1996,
1336,Stevens,100,California v Carney.txt,0.155692308,1985,
1748,Stevens,512,Scheidler v National Organization of Women.txt,0.156176471,2006,
1828,Stevens,592,US v Garcia.txt,0.158333333,1983,
1588,Stevens,352,Martin v Wilks.txt,0.159981343,1989,
1639,Stevens,403,Nebraska v Wyoming.txt,0.16,1992,
1695,Stevens,459,Pittston Coal Group v Sebben.txt,0.160757576,1988,
1292,Stevens,56,Bethel Sch. Dist. v Fraser.txt,0.160891089,1986,
1658,Stevens,422,O'Sullivan v Boerckel.txt,0.161,1999,
1253,Stevens,17,Anderson v Creighton.txt,0.162234043,1987,
1703,Stevens,467,Procunier v Navarette.txt,0.162711864,1978,
1848,Stevens,612,US v Smith.txt,0.16284153,1991,
1538,Stevens,302,Jefferson County Pharm. Ass'n v Abbott Labs..txt,0.163207547,1983,
1325,Stevens,89,Bush v Vera.txt,0.163413015,1996,
1413,Stevens,177,Dodd v US.txt,0.163619403,2005,
1656,Stevens,420,NRG Power Marketing v. Maine Public Utilities.txt,0.165217391,2010,
1405,Stevens,169,Department of Treasury v Federal Labor Relations Authority.txt,0.166666667,1990,
1704,Stevens,468,"Professional Positioners, Inc. v T.P. Laboratories, Inc..txt",0.166666667,1983,
1752,Stevens,516,School Dist. v US.txt,0.166666667,1977,
1795,Stevens,559,Thomas v Arn.txt,0.1675,1985,
1719,Stevens,483,Reno v Flores.txt,0.167637271,1993,
1585,Stevens,349,Marsh v Chambers.txt,0.167741935,1983,
1718,Stevens,482,Reno v Catholic Social Services.txt,0.16875,1993,
1702,Stevens,466,Printz v US.txt,0.168758916,1997,
1374,Stevens,138,Commissioner of Internal Revenue v Soliman.txt,0.169526627,1993,
1885,Stevens,649,Wood v. Allen.txt,0.170979021,2010,
1577,Stevens,341,Ludwig v Massachusetts.txt,0.171604938,1976,
1488,Stevens,252,Green v. Johnson.txt,0.172222222,1997,
1861,Stevens,625,Vermont Agency of Natural Resources v US.txt,0.17295082,2000,
1498,Stevens,262,Harris v McRae.txt,0.173734177,1980,
1581,Stevens,345,Maislin Industries v Primary Steel.txt,0.174179104,1990,
1816,Stevens,580,US v American Library Association.txt,0.174328859,2003,
1535,Stevens,299,J.W. Bateson Co. v US.txt,0.175339367,1978,
1763,Stevens,527,Shaw v Reno.txt,0.176760563,1993,
1583,Stevens,347,Mallard v United States District Court for Southern District.txt,0.176815642,1989,
1749,Stevens,513,Schiavone v Fortune.txt,0.177407407,1986,
1714,Stevens,478,Raygor v Regents of the University of Minnesota.txt,0.177672956,2002,
1727,Stevens,491,Riley v. Kennedy.txt,0.178474576,2008,
1745,Stevens,509,Salazar v. Buono.txt,0.178515625,2010,
1261,Stevens,25,Arkansas Educational Television Commission v Forbes.txt,0.179038462,1998,
1654,Stevens,418,Northbrook National Insurance Co. v Brewer.txt,0.1796875,1989,
1364,Stevens,128,City of Sherrill v Oneida Indian Nation.txt,0.179824561,2005,
1823,Stevens,587,US v DiFrancesco.txt,0.18,1980,
1417,Stevens,181,Douglas Oil Co. v Petrol Stops Northwest.txt,0.180882353,1979,
1578,Stevens,342,Lyng v Payne.txt,0.181388889,1986,
1447,Stevens,211,Flagg Bros. Inc. v Brooks.txt,0.182352941,1978,
1698,Stevens,462,Posadas de Puerto Rico Assocs. v Tourism Co..txt,0.18253012,1986,
1765,Stevens,529,Smith v Kemp.txt,0.183333333,1983,
1513,Stevens,277,Houchins v KQED Inc..txt,0.185046729,1978,
1558,Stevens,322,"Lampf, Pleva, Lipkind, Prupis & Petigrow v Gilbertson.txt",0.185632184,1991,
1859,Stevens,623,Van Orden v Perry.txt,0.188806818,2005,
1627,Stevens,391,Montejo v. Louisiana.txt,0.192690058,2009,
1881,Stevens,645,White Mountain Apache Tribe v Bracker.txt,0.19296875,1980,
1713,Stevens,477,Rapanos v US.txt,0.193406593,2006,
1394,Stevens,158,Delaware Tribal Business Committee v Weeks.txt,0.195185185,1977,
1638,Stevens,402,National Association of Home Builders v. Defenders of Wildlife.txt,0.19754717,2007,
1563,Stevens,327,Leavitt v Jane.txt,0.198113208,1996,
1655,Stevens,419,Norton v Mathews.txt,0.198684211,1976,
1316,Stevens,80,Brown v Williams.txt,0.2,1997,
1326,Stevens,90,Business Electronics Corp. v Sharp Electronics Corp..txt,0.2,1988,
1890,Stevens,654,Young v Community Nutrition Institute.txt,0.200574713,1986,
1561,Stevens,325,Lane v Pena.txt,0.200699301,1996,
1307,Stevens,71,Brennan v Armstrong.txt,0.203658537,1977,
1777,Stevens,541,Splawn v California.txt,0.203773585,1987,
1621,Stevens,385,Mobil Oil Exploration and Producing Southeast v US.txt,0.20460251,2000,
1551,Stevens,315,Kosak v US.txt,0.207042254,1984,
1643,Stevens,407,New York State Liquor Authority v Bellanca.txt,0.20729927,1981,
1608,Stevens,372,Michigan v Harvey.txt,0.207540984,1990,
1618,Stevens,382,Mississippi Band of Choctaw Indians v Holyfield.txt,0.208947368,1989,
1700,Stevens,464,Presley v Etowah County Commission.txt,0.209487179,1992,
1436,Stevens,200,FCC v League of Women Voters.txt,0.210309278,1984,
1373,Stevens,137,Comm'r v Fink.txt,0.210619469,1987,
1808,Stevens,572,United Cal. Bank v US.txt,0.210839161,1978,
1712,Stevens,476,Randall v. Sorrell.txt,0.211570248,2006,
1706,Stevens,470,Puerto Rico Aqueduct & Sewer Authority v Metcalf & Eddy.txt,0.217105263,1993,
1778,Stevens,542,St. Louis v Praprotnik.txt,0.218382353,1988,
1501,Stevens,265,HCSC-Laundry v US.txt,0.219491525,1981,
1352,Stevens,116,"Central Trust Co. v Official Creditors' Committee of Geiger Enterprises, Inc..txt",0.219672131,1982,
1725,Stevens,489,"Richardson-Merrell, Inc. v Koller.txt",0.22037037,1985,
1242,Stevens,6,Alabama v Pugh.txt,0.220833333,1978,
1396,Stevens,160,Delcostello v Int'l Bhd. of Teamsters.txt,0.221212121,1983,
1771,Stevens,535,Solem v Stumes.txt,0.221372549,1984,
1833,Stevens,597,US v Locke.txt,0.221511628,1985,
1709,Stevens,473,Raines v Byrd.txt,0.222222222,1997,
1652,Stevens,416,Nordlinger v Hahn.txt,0.222372372,1992,
1462,Stevens,226,Frisby v Schultz.txt,0.222619048,1988,
1249,Stevens,13,Aluminum Co. of America v Central Lincoln Peoples' Utility Dist..txt,0.223404255,1984,
1239,Stevens,3,Abdur'Rahman v Bell.txt,0.223684211,2002,
1450,Stevens,214,Florida v Long.txt,0.224358974,1988,
1609,Stevens,373,Michigan v Long.txt,0.226408451,1983,
1793,Stevens,557,Texas v Johnson.txt,0.226923077,1989,
1480,Stevens,244,Gonzalez v Crosby.txt,0.227108434,2004,
1458,Stevens,222,Foley v Connelie.txt,0.227272727,1978,
1509,Stevens,273,Holland v Illinois.txt,0.227813505,1990,
1873,Stevens,637,Waters v Churchill.txt,0.227952756,1994,
1785,Stevens,549,Sullivan v Everhart.txt,0.228181818,1990,
1648,Stevens,412,Nixon v Warner Communications.txt,0.228991597,1978,
1481,Stevens,245,Good News Club v Milford Central School.txt,0.229166667,2001,
1323,Stevens,87,Bush v Gore.txt,0.22918552,2000,
1361,Stevens,125,City of Columbia v Omni Outdoor Advertising.txt,0.229795918,1991,
1855,Stevens,619,US v Wilson.txt,0.22994012,1992,
1517,Stevens,281,Illinois v Andreas.txt,0.23,1983,
1605,Stevens,369,"Memphis Light, Gas & Water Div. v Craft.txt",0.23125,1978,
1818,Stevens,582,US v Bagley.txt,0.232083333,1985,
1493,Stevens,257,Guardians Ass'n v Civil Serv. Comm'n.txt,0.232666667,1983,
1675,Stevens,439,Patterson v Illinois.txt,0.234340659,1988,
1560,Stevens,324,Landreth Timber Co. v Landreth.txt,0.235616438,1985,
1454,Stevens,218,Florida v. Powell.txt,0.238268156,2010,
1511,Stevens,275,Hoover v Ronwin.txt,0.238416422,1989,
1820,Stevens,584,US v Chesapeake & O.R. Co..txt,0.240350877,1976,
1613,Stevens,377,Microsoft v. AT&T.txt,0.241025641,2007,
1642,Stevens,406,New Motor Vehicle Bd. v Orrin W. Fox Co..txt,0.241860465,1978,
1416,Stevens,180,Dolan v City of Tigard.txt,0.242245989,1994,
1661,Stevens,425,Oklahoma City v Tuttle.txt,0.243946188,1985,
1519,Stevens,283,Illinois v Gates.txt,0.245833333,1982,
1367,Stevens,131,Codd v Velger.txt,0.24625,1977,
1683,Stevens,447,Pennsylvania v Bruder.txt,0.246296296,1988,
1606,Stevens,370,Merrion v Jicarilla Apache Tribe.txt,0.246747967,1982,
1601,Stevens,365,McNeil v Wisconsin.txt,0.248058252,1991,
1877,Stevens,641,Weinberger v Romero-Barcelo.txt,0.248514851,1982,
1473,Stevens,237,Gilmore v Armontrout.txt,0.25,1989,
1494,Stevens,258,Hall Street Associates v. Mattel.txt,0.250724638,2008,
1552,Stevens,316,Kremer v Chem. Constr. Corp..txt,0.251818182,1982,
1306,Stevens,70,Breard v Greene.txt,0.253571429,1998,
1445,Stevens,209,Finley v US.txt,0.25786106,1989,
1298,Stevens,62,Board of Trustees v Sweeney.txt,0.258064516,1978,
1842,Stevens,606,US v Ramsey.txt,0.259545455,1977,
1422,Stevens,186,EEOC v Associated Dry Goods Corp..txt,0.2625,1981,
1547,Stevens,311,Kansas v. Marsh.txt,0.262698413,2006,
1564,Stevens,328,Lechmere v National Labor Relations Board.txt,0.264285714,1992,
1464,Stevens,228,G. D. Searle & Co. v Cohn.txt,0.267647059,1982,
1739,Stevens,503,Rosewell v La Salle Nat'l Bank.txt,0.268474576,1981,
1684,Stevens,448,Pennsylvania v Goldhammer.txt,0.26875,1985,
1435,Stevens,199,Exxon Mobil v Allapattah Services.txt,0.268951613,2005,
1457,Stevens,221,FMC Corporation v Holliday.txt,0.269101124,1990,
1604,Stevens,368,Medellin v. Texas.txt,0.270454545,2008,
1487,Stevens,251,Great-West Life & Annuity Insurance v Knudson.txt,0.270535714,2002,
1582,Stevens,346,Major League Baseball Players Association v Garvey.txt,0.2734375,2001,
1733,Stevens,497,Rogers v Lodge.txt,0.273766234,1982,
1386,Stevens,150,D.A.'s office for the third Judicial District v. Osborne.txt,0.275822785,2009,
1864,Stevens,628,Virginia v Maryland.txt,0.276530612,2003,
1815,Stevens,579,US v Am. Bar Endowment.txt,0.277317073,1986,
1530,Stevens,294,In re Whitaker.txt,0.277777778,1994,
1772,Stevens,536,Solid Waste Agency v United States Army Corps of Engineers.txt,0.278197674,2001,
1685,Stevens,449,Pennsylvania v Labron.txt,0.279713115,1996,
1780,Stevens,544,Stephens v Kemp.txt,0.28,1984,
1682,Stevens,446,Pennsylvania Bureau of Correction v United States Marshals Service.txt,0.282638889,1985,
1811,Stevens,575,United States Postal Serv. v Council of Greenburgh Civic Ass'ns.txt,0.283,1981,
1845,Stevens,609,US v Scheffer.txt,0.283842795,1987,
1554,Stevens,318,Kyllo v US.txt,0.284018265,2001,
1805,Stevens,569,TWA v Franklin Mint Corp..txt,0.284948454,1984,
1565,Stevens,329,Lefkowitz v Cunningham.txt,0.285658915,1977,
1595,Stevens,359,McDonald v. Chicago.txt,0.286050837,2010,
1376,Stevens,140,Conn. Bd. of Pardons v Dumschat.txt,0.28875,1981,
1586,Stevens,350,Marshall v Barlow's Inc.txt,0.28875,1978,
1849,Stevens,613,US v Texas.txt,0.289115646,2003,
1252,Stevens,16,American Trucking Associations v Smith.txt,0.289447236,1990,
1620,Stevens,384,Mobil Oil Corp. v Comm'r of Taxes.txt,0.29015544,1980,
1240,Stevens,4,Adamo Wrecking Co. v US.txt,0.292205323,1978,
1489,Stevens,253,Griffin v Oceanic Contractors.txt,0.29543379,1982,
1411,Stevens,175,District of Columbia v. Heller.txt,0.295842217,2008,
1649,Stevens,413,NLRB v Action Automotive.txt,0.296354167,1985,
1619,Stevens,383,Mitsubishi Motors Corp. v Soler Chrysler-Plymouth.txt,0.296966527,1985,
1384,Stevens,148,Cruzan v Missouri Department of Health.txt,0.297256637,1990,
1397,Stevens,161,Dellmuth v Muth.txt,0.3,1989,
1536,Stevens,300,Jacksonville Bulk Terminals v Int'l Longshoremen's Ass'n.txt,0.3,1982,
1439,Stevens,203,Fed. Open Market Comm. of Fed. Reserve Sys. v Merrill.txt,0.300806452,1979,
1248,Stevens,12,Allen v. Siebert.txt,0.303846154,2007,
1263,Stevens,27,Ashcroft v American Civil Liberties Union(1).txt,0.30479798,2002,
1846,Stevens,610,US v Sharpe (2).txt,0.305063291,1985,
1296,Stevens,60,Board of Education v Mergens.txt,0.30520362,1990,
1523,Stevens,287,In re Amendment to Rule 39.txt,0.307142857,1991,
1688,Stevens,452,Perry v Thomas.txt,0.309090909,1987,
1824,Stevens,588,US v Edge Broadcasting Company.txt,0.31171875,1993,
1672,Stevens,436,Park 'n Fly v Dollar Park & Fly.txt,0.3125,1985,
1238,Stevens,2,Abbott v. Abbott.txt,0.314555766,2010,
1440,Stevens,204,Federal Maritime Commission v South Carolina State Ports Authority.txt,0.317241379,2002,
1878,Stevens,642,West Virginia University Hospitals v Casey.txt,0.31798419,1991,
1424,Stevens,188,EEOC v Federal Labor Relations Authority.txt,0.321929825,1986,
1647,Stevens,411,Nixon v Missouri Municipal League.txt,0.322727273,2004,
1479,Stevens,243,Gonzaga University v Doe.txt,0.323628692,2002,
1614,Stevens,378,Minn. State Bd. for Cmty. Colleges v Knight.txt,0.32490458,1984,
1858,Stevens,622,Valley Forge Christian College v Americans United for Seperation of Church & State.txt,0.326086957,1982,
1276,Stevens,40,Baldwin v Reese.txt,0.326923077,2003,
1628,Stevens,392,Moody v Daggett.txt,0.327480916,1976,
1377,Stevens,141,Connecticut v Barrett.txt,0.328787879,1987,
1810,Stevens,574,United States DOJ v Reporters Comm. For Freedom of Press.txt,0.330594059,1989,
1653,Stevens,417,Norfolk & Western Railway Company v American Train Dispatchers Association.txt,0.33131068,1991,
1475,Stevens,239,Globe Newspaper Co. v Superior Court.txt,0.331632653,1982,
1770,Stevens,534,Snepp v US.txt,0.33172043,1980,
1670,Stevens,434,Pacific Gas & Electric Co. v Public Utilities Com..txt,0.331914894,1986,
1437,Stevens,201,FCC v Midwest Video Corp..txt,0.331927711,1979,
1571,Stevens,335,"Local No. 82, Furniture & Piano Moving v Crowley.txt",0.333012821,1984,
1800,Stevens,564,Trainor v Hernandez.txt,0.333149171,1977,
1594,Stevens,358,McCormick v US.txt,0.33442029,1991,
1451,Stevens,215,Florida v Meyers.txt,0.336875,1984,
1584,Stevens,348,Mandel v Bradley.txt,0.338888889,1977,
1395,Stevens,159,Delaware v Van Arsdall.txt,0.33892944,1986,
1615,Stevens,379,Minn. v Clover Leaf Creamery Co..txt,0.339607843,1981,
1468,Stevens,232,Gasperini v Center for Humanities.txt,0.34,1996,
1717,Stevens,481,Reno v Bossier Parish School Board.txt,0.34,2000,
1403,Stevens,167,Department of Commerce v United States House of Representative.txt,0.3425,1999,
1769,Stevens,533,Smith v US(3).txt,0.346256684,1977,
1455,Stevens,219,Florida v. Rigterink.txt,0.347222222,2010,
1590,Stevens,354,Mathews v Lucas.txt,0.348125,1976,
1741,Stevens,505,Rufo v Inmates of Suffolk County Jail.txt,0.349791667,1992,
1515,Stevens,279,Icicle Seafoods Inc. v Worthington.txt,0.35,1986,
1283,Stevens,47,BedRoc Limited v US.txt,0.350757576,2004,
1387,Stevens,151,D.C. Court of Appeals v Feldman.txt,0.351351351,1983,
1566,Stevens,330,Lehman v Trout.txt,0.354285714,1984,
1452,Stevens,216,Florida v Rodriguez.txt,0.35511811,1984,
1430,Stevens,194,Entergy Corporation v. Riverkeeper.txt,0.356331878,2009,
1694,Stevens,458,Piper v Chris-Craft Indus..txt,0.358902077,1977,
1267,Stevens,31,Attorney Gen. of New York v Soto-Lopez.txt,0.362765957,1986,
1650,Stevens,414,"NLRB v Amax Coal Co., Div. of Amax.txt",0.363,1981,
1279,Stevens,43,Barnhill v Johnson.txt,0.363125,1992,
1789,Stevens,553,Tashjian v Republican Party.txt,0.364204545,1986,
1485,Stevens,249,Gray v Netherland.txt,0.365,1996,
1301,Stevens,65,Boy Scouts of America v Dale.txt,0.365441176,2000,
1492,Stevens,256,Grubbs v Delo.txt,0.366666667,1992,
1351,Stevens,115,Central State University v American Association of University Professors.txt,0.367721519,1999,
1321,Stevens,85,Burke v Barnes.txt,0.367857143,1987,
1767,Stevens,531,Smith v Robbins.txt,0.368852459,2000,
1868,Stevens,632,Walters v Nat'l Ass'n of Radiation Survivors.txt,0.368913043,1985,
1368,Stevens,132,College Savings Bank v Florida Prepaid Postsecondary Education Expense Board.txt,0.369444444,1999,
1407,Stevens,171,Diamond v Diehr.txt,0.370229008,1981,
1278,Stevens,42,Barnhart v Sigmon Coal.txt,0.370531401,2002,
1757,Stevens,521,Sec'y of Interior v California.txt,0.372719735,1984,
1259,Stevens,23,Arizona v San Carlos Apache Tribe.txt,0.375555556,1983,
1370,Stevens,134,Colorado Republican Federal Campaign Committee v FEC.txt,0.375757576,1996,
1834,Stevens,598,US v Lovasco.txt,0.376190476,1977,
1308,Stevens,72,Broadcast Music Inc. v Columbia Broadcasting System.txt,0.37654321,1979,
1339,Stevens,103,California v Prysock.txt,0.376712329,1981,
1701,Stevens,465,Press-Enterprise Co. v Superior Court.txt,0.382508251,1986,
1888,Stevens,652,Wygant v Jackson Bd. of Education.txt,0.383461538,1986,
1715,Stevens,479,Regents of Univ. of Cal. v Public Employment Relations Bd..txt,0.385211268,1988,
1537,Stevens,301,Jago v Van Curen.txt,0.388679245,1981,
1641,Stevens,405,New Jersey v T.L.O..txt,0.389534884,1984,
1580,Stevens,344,Maine v Taylor.txt,0.392,1986,
1243,Stevens,7,Alabama v White.txt,0.395833333,1990,
1311,Stevens,75,Brown v Glines.txt,0.398148148,1980,
1807,Stevens,571,United Ass'n of Journeymen & Apprentices of Plumbing & Pipefitting Indus. v United Ass'n of Journeyment & Apprentices.txt,0.399346405,1981,
1245,Stevens,9,Alexander v Sandoval.txt,0.411334746,2001,
1341,Stevens,105,California v Southland Royalty Co..txt,0.411824324,1978,
1260,Stevens,24,Ark. La. Gas Co. v Hall.txt,0.413098592,1981,
1773,Stevens,537,Sorenson v Secretary of Treasury.txt,0.417647059,1986,
1331,Stevens,95,California Democratic Party v Jones.txt,0.417687075,2000,
1883,Stevens,647,Will v Michigan Department of State Police.txt,0.419858156,1989,
1841,Stevens,605,US v Providence Journal Co..txt,0.420540541,1988,
1722,Stevens,486,Rice v Cayetano.txt,0.424401914,2000,
1835,Stevens,599,US v Maccollom.txt,0.427419355,1976,
1562,Stevens,326,Lassiter v Dep't of Social Services.txt,0.429545455,1981,
1476,Stevens,240,GMC v Tracy.txt,0.43,1997,
1289,Stevens,53,Bennett v New Jersey.txt,0.431543624,1985,
1797,Stevens,561,Timmons v Twin Cities Area New Party.txt,0.437555556,1997,
1692,Stevens,456,Pinter v Dahl.txt,0.439230769,1988,
1531,Stevens,295,Ingraham v Wright.txt,0.439285714,1977,
1270,Stevens,34,Babbitt v Youpee.txt,0.443333333,1997,
1366,Stevens,130,Clingman v Beaver.txt,0.445894428,2005,
1666,Stevens,430,Pa. v Finley.txt,0.445945946,1990,
1317,Stevens,81,Brown-Forman Distillers Corp. v New York State Liquor Auth..txt,0.450757576,1986,
1781,Stevens,545,Stewart v Abend.txt,0.451388889,1990,
1740,Stevens,504,Ruckelshaus v Sierra Club.txt,0.463026316,1983,
1726,Stevens,490,Ridgway v Ridgway.txt,0.46440678,1981,
1375,Stevens,139,Commissioner v Keystone Consolidated Industries.txt,0.465277778,1993,
1567,Stevens,331,Leis v Flynt.txt,0.465325077,1979,
1499,Stevens,263,Harrison v Ppg Indus..txt,0.465789474,1980,
1302,Stevens,66,Boyle v United Technologies Corp..txt,0.468,1988,
1414,Stevens,178,Doe v Del..txt,0.468918919,1981,
1463,Stevens,227,Fullilove v Klutznick.txt,0.473880597,1980,
1380,Stevens,144,Cornelius v NAACP Legal Def. & Educ. Fund.txt,0.4775,1985,
1357,Stevens,121,Christensen v Harris County.txt,0.478985507,2000,
1708,Stevens,472,Radzanower v Touche Ross & Co..txt,0.482936508,1989,
1297,Stevens,61,Board of Governors of Federal Reserve System v First Lincolnwood Corp..txt,0.483571429,1978,
1803,Stevens,567,Troxel v Granville.txt,0.488510638,2000,
1371,Stevens,135,Colorado v New York.txt,0.488644068,1984,
1686,Stevens,450,Pension Benefit Guaranty Corporation v LTV Corporation.txt,0.492424242,1990,
1644,Stevens,408,New York Times v Tasini.txt,0.501359517,2001,
1421,Stevens,185,"Eastlake v Forest City Enterprises, Inc..txt",0.501860465,1976,
1662,Stevens,426,Oregon State Penitentiary v Hammer.txt,0.505882353,1977,
1825,Stevens,589,US v Eichman.txt,0.509285714,1990,
1426,Stevens,190,Eldred v Ashcroft.txt,0.51,2003,
1754,Stevens,518,Schweiker v Gray Panthers.txt,0.511214953,1981,
1299,Stevens,63,Boston v Anderson.txt,0.519565217,1978,
1399,Stevens,163,Delo v Stokes.txt,0.525,1990,
1277,Stevens,41,Bank of America National Trust & Savings Association v 203 N. Lasalle St. Partnership.txt,0.537254902,1999,
1250,Stevens,14,Am. Tobacco Co. v Patterson.txt,0.546721311,1982,
1522,Stevens,286,Immigration & Naturalization Service v Lopez-Mendoza.txt,0.55,1984,
1390,Stevens,154,Dawson Chem. Co. v Rohm & Haas Co..txt,0.557142857,1980,
1747,Stevens,511,Saudi Arabia v Nelson.txt,0.560465116,1993,
1760,Stevens,524,Shalala v Illinois Council on Long Term Care.txt,0.564285714,2000,
1894,Stevens,658,Zelman v Simmons-Harris.txt,0.569047619,2002,
1744,Stevens,508,Rust v Sullivan.txt,0.575,1991,
1459,Stevens,223,Frank Lyon Co. v US.txt,0.57578125,1978,
1442,Stevens,206,Felker v Turpin (2).txt,0.583333333,1996,
1603,Stevens,367,Mead Corp. v Tilley.txt,0.586666667,1989,
1651,Stevens,415,Nollan v Cal. Coastal Com.txt,0.619047619,1987,
1555,Stevens,319,Lagle v Terrazas.txt,0.625,1980,
1290,Stevens,54,Benten v Kessler.txt,0.636363636,1992,
1827,Stevens,591,US v Fausto.txt,0.639380531,1988,
1327,Stevens,91,Caban v Mohammed.txt,0.644285714,1979,
1288,Stevens,52,Bellotti v Connolly.txt,0.678421053,1983,
1340,Stevens,104,California v Ramos.txt,0.687037037,1983,
1847,Stevens,611,US v Sharpe.txt,0.714285714,1982,
1884,Stevens,648,Wisconsin Department of Health and Family Services v Blumer.txt,0.7188,2002,
1510,Stevens,274,Hooper v Bernalillo County Assessor.txt,0.721646341,1985,
1794,Stevens,558,Texas v New Mexico.txt,0.7453125,1980,
1431,Stevens,195,Environmental Protection Agency v Brown.txt,0.771428571,1977,
1507,Stevens,271,Hobby v US.txt,0.807142857,1984,
1640,Stevens,404,New Jersey v New York.txt,0.846536797,1998,
1880,Stevens,644,Wheat v US.txt,0.856666667,1988,
1460,Stevens,224,Frank v Minnesota Newspaper Association.txt,0.9,1989,
